,Close
670,0.3413406187753554
671,
672,0.3594317722772473
673,0.35330177250480777
674,0.37346800691111337
675,0.374358277418787
676,0.40875795166082807
677,0.41854434280941055
678,0.4093514639491803
679,0.38523201769305326
680,0.4173594058288115
681,0.41211967656404547
682,0.3995650728005977
683,0.39135992779424245
684,0.39155915833786015
685,0.4006524219262816
686,0.39679679793137557
687,0.40638604820759083
688,0.41666633844786205
689,0.4197313072069032
690,0.41399768092559397
691,0.4226967229484928
692,0.42180645244081905
693,0.43890980775933386
694,0.44029182543308865
695,0.4362391228201723
696,0.41686557106662503
697,0.4131074726722773
698,0.42210320858499517
699,0.41360339710571425
700,0.414394052341579
701,0.4075730126050836
702,0.39650004178719944
703,0.4029267977038151
704,0.38513240242124447
705,0.3834515389320631
706,0.3938314465192885
707,0.40352031206731254
708,0.3942277556809164
709,0.39679679793137557
710,0.4027275671601974
711,0.40668280642691224
712,0.3801894293006547
713,
714,0.3674376846648397
715,0.3502368037457665
716,0.33975937263312816
717,0.3267108697779918
718,0.32087762822487365
719,0.32918232417353566
720,0.3315542276267728
721,0.32937946712104804
722,0.3432186231369039
723,0.35132415287145036
724,0.3530050142854865
725,0.37159000254956487
726,0.38048618751997587
727,0.37939877406478995
728,0.39531516706095726
729,0.39847766142055696
730,0.3875043037993364
731,0.3994654575287888
732,0.3911627869218752
733,0.38987829692382414
734,0.37643342265270274
735,0.39294117393646966
736,0.3969960284749934
737,0.42714579697739397
738,0.446521440477337
739,0.4613483303470678
740,0.4595699412573282
741,0.45541756111824594
742,0.4579866054438503
743,0.4596674668578865
744,0.45531800810079404
745,0.4552204202458787
746,0.47439689545656105
747,0.47429930552650046
748,0.48250236086160525
749,0.46510433699501963
750,0.47973623999313597
751,0.4648076431052005
752,0.4429625726266072
753,0.4394037068510225
754,0.4330765662062157
755,0.4459279261138396
756,0.447905545747197
757,0.4284303513049472
758,0.43584484107543786
759,0.42852990224725396
760,0.42674948781576594
761,0.4160728261595098
762,0.4138005379780815
763,0.4077701555525961
764,0.41221929183585426
765,0.41004453133012975
766,0.3968964132031845
767,0.4112294683107288
768,0.40856080871331557
769,0.4005528066544727
770,0.3890876416879594
771,0.38849412732446187
772,0.3938314465192885
773,0.37989267315647846
774,0.3740615191994656
775,0.3688217920098449
776,0.3690189328822121
777,0.35142376814325926
778,0.36111054402003284
779,0.3516209090156265
780,0.36971199818801626
781,0.3725777986577967
782,0.35784843438862446
783,0.32750146275949954
784,0.3286863997400987
785,0.32117438436904977
786,0.29893294039932616
787,0.31405658848837825
788,0.2832157800219218
789,0.2824230994443089
790,0.2697709700803027
791,0.2884534839449395
792,0.3054572239916453
793,0.3011077029801962
794,0.3181093533556515
795,0.3185057247716365
796,0.31237572499919697
797,0.30417273399359424
798,0.31405658848837825
799,0.30881894889486283
800,0.29863618425515015
801,0.2796569142463372
802,0.2698705230977546
803,0.2562285702086231
804,0.24436494207972892
805,0.22963557988570182
806,0.2141155603806647
807,0.22657263646840897
808,0.23022902991969707
809,0.24011503634008846
810,0.23448102533058812
811,0.20976603729407006
812,0.21935528964543072
813,0.21283100605311134
814,0.20986565256587897
815,0.21154651605506025
816,0.19820125705574787
817,0.20017887668910528
818,0.19019325499690498
819,0.19790450091157186
820,0.1953334312442192
821,0.2007703013813522
822,0.21441231652484083
823,0.21915814669791822
824,0.22597918643441361
825,0.21115014463907533
826,0.20601003064611834
827,0.20660354500961575
828,0.21026202605700928
829,0.22331052683700037
830,0.2457490494247342
831,0.25000104483562524
832,0.23803989110617274
833,0.23299730478891922
834,0.23774313496199662
835,0.2122375560191162
836,0.20887785645764712
837,0.21757690055569112
838,0.22449540156324244
839,0.22459501683505145
840,0.23151358217210505
841,0.21817041491918854
842,0.21293062132492024
843,0.2002764022896637
844,0.22686939468773015
845,0.23507245002283506
846,0.2442674164791706
847,0.22993233602987795
848,0.20442878242874574
849,0.18485600013158077
850,0.19424601778903305
851,0.1986951561474365
852,0.19938822145324064
853,0.1918741164109411
854,0.18544951241993302
855,0.18258162227890185
856,0.16399872576121932
857,0.14926936149204706
858,0.13424320787637478
859,0.1500599523984094
860,0.15579358075486394
861,0.1717078820046355
862,0.1835715080583845
863,0.14689536836755923
864,0.14590757225932727
865,0.13523097285742824
866,0.1348366911126937
867,0.1311782079901549
868,0.13028796860965985
869,0.14926936149204706
870,0.16300890223609388
871,0.16548035663163774
872,0.14096460121388266
873,0.1315745814812852
874,0.1313753488625221
875,0.12188571385811575
876,0.12534705610828734
877,0.11457083935943391
878,0.12416009171079456
879,0.12732258399524887
880,0.11704232695730143
881,0.1054775467189793
882,0.08887014696107987
883,0.09183553157549079
884,0.08452065707680895
885,0.07028515869700147
886,0.07186640483922868
887,0.06198042954601568
888,0.048635170546703244
889,0.04082639903147822
890,0.03390577515035237
891,0.02204426989503261
892,0.03449928951384995
893,0.02352799043670145
894,0.008105496532222645
895,0.019078885280621682
896,0.0
897,0.019178469425252087
898,0.04062925815911095
899,0.0757220288341347
900,0.08531127911035002
901,0.10251010356049634
902,0.07335015858322125
903,0.09608543731513125
904,0.1161520875768064
905,0.09865653810966246
906,0.1499603371266005
907,0.16617348626694406
908,0.15599072162723115
909,0.1464014713510159
910,0.1596492026746248
911,0.1583626230053231
912,0.1497631962542333
913,0.18020972090081
914,0.16419586663358654
915,0.18119751700904196
916,0.1787260003591412
917,0.18564665329230023
918,0.2023536371948299
919,0.2322066495530546
920,0.20660354500961575
921,0.19780488563976284
922,0.18455924191225936
923,0.17783788177707505
924,0.18179103137253938
925,0.2221235624395076
926,0.20116667279733735
927,0.18831525063535648
928,0.18643724627380787
929,0.1835715080583845
930,0.20096953192497002
931,0.17625454596359735
932,0.1449198384054523
933,0.15322250901236611
934,0.1731916025463044
935,0.1783317165392614
936,0.20195726577884499
937,0.19483953215253047
938,0.20759127678834544
939,0.21817041491918854
940,0.21678624531982627
941,0.20432916715693683
942,0.22192642156714038
943,0.22113576633127574
944,0.25830371544253883
945,0.2725391806200227
946,0.2801508133380257
947,0.2707587039341778
948,0.264728319433547
949,0.24436494207972892
950,0.22548528941787027
951,0.2522733309419082
952,0.25375705148357697
953,0.27016727924193085
954,0.272636706220581
955,0.2781731937046684
956,0.26700269521108067
957,0.2917155935763479
958,0.3113879932204672
959,0.321371525241417
960,0.3048637096281479
961,0.31534323041203693
962,0.3501392138157059
963,0.37277702920141464
964,0.36575675892130133
965,0.3692181011714729
966,0.36447226892325035
967,0.3839454380237517
968,0.39482126796926864
969,0.3825633580956401
970,0.38849412732446187
971,0.4006524219262816
972,0.40005890756278417
973,0.41528223317800217
974,0.4182475866652344
975,0.4264527316715899
976,0.4411820959407622
977,0.44375316560811495
978,0.44029182543308865
979,0.44493810258871413
980,0.43495457056776443
981,0.4240808282183527
982,0.42882666046657536
983,0.41646919757549483
984,0.4160728261595098
985,0.4283307360331384
986,0.42022520629859195
987,0.4343611184586238
988,0.4446434361157884
989,0.43525132671194044
990,0.44899295712723786
991,0.4483994448388856
992,0.4493872409471177
993,0.4467185813497042
994,0.4500803062529216
995,0.43683257285416766
996,0.42358693120180935
997,0.41528223317800217
998,0.38839457430700997
999,0.3838479124231935
1000,0.3806833283923432
1001,0.36822827764634747
1002,0.3710961677873784
1003,0.34816165851185077
1004,0.34944614850990174
1005,0.36150691751116315
1006,0.35468587777466776
1007,0.3485579676734787
1008,0.36644988855660765
1009,0.3855287738372295
1010,0.3776203870501955
1011,0.35142376814325926
1012,0.30703847013387264
1013,0.3329383951509898
1014,0.31583706724936844
1015,0.2931993141180169
1016,0.31198144325446253
1017,0.2863783387110237
1018,0.2860815804917023
1019,0.3186053400434453
1020,0.32226173349473364
1021,0.36813075204578916
1022,0.36427512805088313
1023,0.37860818315842737
1024,0.34816165851185077
1025,0.33451964336836215
1026,0.34114347790298805
1027,0.34756814414835324
1028,0.3586390273701321
1029,0.3471738624036187
1030,0.3331354737690001
1031,0.34826121152930267
1032,0.337978893872138
1033,0.32087762822487365
1034,0.29863618425515015
1035,0.2877624439808837
1036,0.29072785972247306
1037,0.303479604358288
1038,0.3117843646364523
1039,0.32809497712299707
1040,0.3417369922664856
1041,0.327995359776043
1042,0.2876628287090748
1043,0.2794577459570764
1044,0.2740208135655863
1045,0.28361006384180154
1046,0.28163244420844413
1047,0.3130688546345033
1048,0.2999207385827034
1049,0.3254263175255837
1050,
1051,0.32592021454212716
1052,0.3338286034043063
1053,0.3490518667651674
1054,0.3502368037457665
1055,0.3622975084175256
1056,0.38691288118223466
1057,0.40114631894282493
1058,0.4056950103186804
1059,0.3942277556809164
1060,0.4028271824320062
1061,0.41202006129223656
1062,0.4359423666759963
1063,0.43406436231444767
1064,0.4381171271817209
1065,0.41696309666718345
1066,0.4259588325799012
1067,0.4362391228201723
1068,0.4453344760798442
1069,0.4400947468150783
1070,0.451364860580475
1071,0.451364860580475
1072,0.45205583621502854
1073,0.4498810757093039
1074,0.40974777311080834
1075,0.4001585228345931
1076,0.3792016331924226
1077,0.3940285873916557
1078,0.4023332833403177
1079,0.3986748022929242
1080,0.4028271824320062
1081,0.43188960180872293
1082,0.43851343634334894
1083,0.45245220763101357
1084,0.5023719013780917
1085,0.5186846035358872
1086,0.47973623999313597
1087,0.49920940701849215
1088,0.5316335512984263
1089,0.5225381357843972
1090,0.539048041068917
1091,0.5534806491939133
1092,0.5326212851523012
1093,0.5522936847964205
1094,0.5357858691831515
1095,0.5292616499203343
1096,0.5473506494214735
1097,0.58254306857063
1098,0.6495661176362231
1099,0.6705229450240362
1100,0.7091746769313252
1101,0.7164894891756501
1102,0.7453548299343566
1103,0.712633927435101
1104,0.6943456973903439
1105,0.6947420065519718
1106,0.6470946009863221
1107,0.6452165966247736
1108,0.6604398579104895
1109,0.6398772520881986
1110,0.6350338319850608
1111,0.6359241024927345
1112,0.6497632585085902
1113,0.6604398579104895
1114,0.6577712003882212
1115,0.6475884980028654
1116,0.633946482859377
1117,0.6527286119958227
1118,0.6769476112694015
1119,0.682581686608404
1120,0.6737851169098019
1121,0.6689396714649156
1122,0.6678522580097295
1123,0.6233694987292868
1124,0.6328591337336931
1125,0.6388894559799667
1126,0.6003374015988436
1127,0.6230727425851106
1128,0.6502570932707765
1129,0.6810003761366745
1130,0.7128310060531111
1131,0.7211357663312756
1132,0.720542251967778
1133,0.7195545824434055
1134,0.704428846758248
1135,0.7312189156991795
1136,0.7104591046750193
1137,0.6924676307744384
1138,0.6877217985262158
1139,0.7021544709807146
1140,0.6929615921204841
1141,0.6990915275634215
1142,0.7195545824434055
1143,0.6964228700411534
1144,0.7069003011537915
1145,0.6711144319706404
1146,0.6652832780136273
1147,0.6797159483929804
1148,0.664789380997084
1149,0.6790227565033171
1150,0.6884148659071654
1151,0.6837685866763945
1152,0.6866364768174256
1153,0.6689396714649156
1154,0.6712139829129469
1155,0.6203044677158884
1156,0.6459076365888294
1157,0.6424483217555514
1158,0.6225788434934221
1159,0.644226773099648
1160,0.6345399972228745
1161,0.6479827818227453
1162,0.6144733137588756
1163,0.6230727425851106
1164,0.6310806823895965
1165,0.6334525837676883
1166,0.6345399972228745
1167,0.6313753488625222
1168,0.6281132392311135
1169,0.611802628819714
1170,0.5771061984334966
1171,0.5934168088448964
1172,0.6073555822077062
1173,0.618326848082531
1174,0.5983598442198431
1175,0.5681103981912767
1176,0.5416170231401642
1177,0.5182882943742593
1178,0.5456697859322923
1179,0.5301497685024004
1180,0.5156196347768459
1181,0.4953537850987314
1182,0.4782524551219649
1183,0.5098860064203913
1184,0.532424144279934
1185,0.4938720898988108
1186,0.513048500779991
1187,0.5096888655480241
1188,0.5096888655480241
1189,0.47617730988804907
1190,0.4928822663736855
1191,0.49802238036664237
1192,0.5089957359127177
1193,0.5118636260537487
1194,0.4987155100019488
1195,0.5000996152718088
1196,0.5406292892862893
1197,0.5461657746952314
1198,0.5768094402141755
1199,0.5751285788001392
1200,0.5532814186502955
1201,0.540035774922792
1202,0.538948425797108
1203,0.5576309396617449
1204,0.5340053904221611
1205,0.5397390187786159
1206,0.5533810339221044
1207,0.5572366579170103
1208,0.5696917086630062
1209,0.5392451840164293
1210,0.5305461399183854
1211,0.5232312654197038
1212,0.5503160651630631
1213,0.5262962341787449
1214,0.5298530746125814
1215,0.5178919208831289
1216,0.5438913989176978
1217,0.5197699252446775
1218,0.5277779293786655
1219,0.5249121289088851
1220,0.5211540305145373
1221,0.5197699252446775
1222,0.5013841052698598
1223,0.47064082447910704
1224,0.4631288070329127
1225,0.4359423666759963
1226,0.4042112877018662
1227,0.4007520371980905
1228,0.37841104228606015
1229,0.3859230576571092
1230,0.4020365271961416
1231,0.40964815783899944
1232,0.40687994729927945
1233,0.38859171725452246
1234,0.38948192343269383
1235,0.3954126926615157
1236,0.40697956257108825
1237,0.39155915833786015
1238,0.3976870684390492
1239,0.4076706025351441
1240,0.42012768069803363
1241,0.43188960180872293
1242,0.39195344215774
1243,0.3769273196692462
1244,0.3888884111443416
1245,0.39818090320123556
1246,0.3924472769199262
1247,0.3820674336622032
1248,0.35310462955729527
1249,0.3687221746628908
1250,0.36605351714062273
1251,0.3687221746628908
1252,0.4028271824320062
1253,0.39314040655523264
1254,0.40559545730122837
1255,0.40500194293773095
1256,0.3957094488056917
1257,0.38137639369814735
1258,0.37989267315647846
1259,0.37999228842828736
1260,0.3669437876482964
1261,0.36150691751116315
1262,0.3775207717783866
1263,0.35784843438862446
1264,0.336891544746454
1265,0.2949777654621135
1266,0.31534323041203693
1267,0.3296762232652243
1268,0.3302697376287218
1269,0.33274125427862244
1270,0.33916585826963075
1271,0.33461925864017106
1272,0.34994004760159036
1273,0.3488526341464042
1274,0.33432250249599493
1275,0.3180118277550932
1276,0.30179874086910663
1277,0.29053071885010584
1278,0.3013048438525633
1279,
1280,0.30506085050051523
1281,0.30624787922751007
1282,0.2963618707319734
1283,0.2866750948551998
1284,0.2729334644399024
1285,0.26364097030786326
1286,0.2511859195618673
1287,0.26680555433871334
1288,0.25355991061120986
1289,0.2529663983228575
1290,0.26552106434066225
1291,0.2639377264520393
1292,0.2735269788033998
1293,0.2579094336978044
1294,0.2632466885631287
1295,0.25484440060926083
1296,0.24693607607658397
1297,0.23200950660554198
1298,0.23101968515556182
1299,0.2454522912054128
1300,0.2342817947869703
1301,0.24792380993045893
1302,0.23695254405563415
1303,0.26739906870221075
1304,0.2725391806200227
1305,0.29221158026414185
1306,0.28558768347515895
1307,0.29053071885010584
1308,0.27560414937906397
1309,0.27570173930912456
1310,0.29211196499233294
1311,0.28904699623329166
1312,0.2965610390212343
1313,0.3026889491224233
